Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Playlist Name,Playlist URI
5joZkgTCteYR5SWvSesUSQ,Black Heart (feat. The Dap-Kings),Black Heart (feat. The Dap-Kings),Stealth;The Dap-Kings,02/15/2019,174688,32,anna.hoffman,2019-04-13T19:50:22Z,retro soul,0.852,0.761,1,-4.026,1,0.0846,0.0538,0.0000305,0.151,0.585,121.672,4,Anna 2019 Tunes,69G0Jqhnyrw5ng9HAqwvWL
6cDPJqKw8PUBw5SigKszrL,Want You In My Room,Dedicated,Carly Rae Jepsen,05/17/2019,166293,42,anna.hoffman,2019-12-16T14:01:23Z,,0.669,0.812,10,-5.865,0,0.0942,0.00883,0.000513,0.0937,0.328,96.917,4,Anna 2019 Tunes,69G0Jqhnyrw5ng9HAqwvWL
6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta),R.I.P. (feat. Rita Ora & Anitta),Sofía Reyes;Rita Ora;Anitta,03/15/2019,187200,52,anna.hoffman,2019-04-13T20:02:52Z,"latin pop,brazilian pop,funk pop,brazilian funk,funk carioca",0.764,0.752,8,-3.713,0,0.0711,0.18,0,0.0701,0.698,100.066,4,Anna 2019 Tunes,69G0Jqhnyrw5ng9HAqwvWL
6ocbgoVGwYJhOv1GgI9NsF,7 rings,"thank u, next",Ariana Grande,02/08/2019,178626,84,anna.hoffman,2019-04-13T19:51:47Z,pop,0.777,0.317,1,-10.732,0,0.308,0.591,0,0.0881,0.33,139.848,4,Anna 2019 Tunes,69G0Jqhnyrw5ng9HAqwvWL
6XNbM0R3MMlZRjH7lHopB4,Freaking Out,COLD NIGHTS // SUMMER DAYS,A R I Z O N A,08/03/2018,200312,29,anna.hoffman,2019-12-16T14:01:30Z,,0.663,0.68,6,-6.607,1,0.0501,0.118,0.00603,0.102,0.384,125.055,4,Anna 2019 Tunes,69G0Jqhnyrw5ng9HAqwvWL
6ZXqxWmrcUBSnBbnVq5Gl0,Nice To Have,Nice To Have,070 Shake,04/12/2019,232453,0,anna.hoffman,2019-04-13T19:29:47Z,,0.725,0.458,0,-6.266,1,0.0448,0.0751,0.0000246,0.0907,0.0467,78.486,4,Anna 2019 Tunes,69G0Jqhnyrw5ng9HAqwvWL
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi","Yo x Ti, Tu x Mi",ROSALÍA;Ozuna,08/15/2019,201040,72,anna.hoffman,2019-12-16T14:12:06Z,"latin,reggaeton,trap latino,urbano latino",0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,4,Anna 2019 Tunes,69G0Jqhnyrw5ng9HAqwvWL
7cLm450e9XaPrEZTSTsfwU,it's not u it's me,it's not u it's me,Bea Miller;6LACK,03/01/2019,194525,50,anna.hoffman,2019-12-16T14:19:34Z,,0.776,0.568,0,-6.419,0,0.125,0.0204,0.0000169,0.078,0.749,150.901,4,Anna 2019 Tunes,69G0Jqhnyrw5ng9HAqwvWL
7wjprvfscpUNacftNovfQO,Stay Young,Stay Young,Maisie Peters,02/15/2019,202139,38,anna.hoffman,2019-12-16T14:24:54Z,,0.685,0.691,9,-4.673,1,0.0864,0.058,0.00000562,0.136,0.302,92.95,4,Anna 2019 Tunes,69G0Jqhnyrw5ng9HAqwvWL
0BnQ1jQWb6Th7e0jMQhB3F,Slug,Slug,Matt Champion,02/28/2024,180906,43,anna.hoffman,2024-08-07T15:05:44Z,bedroom pop,0.791,0.581,9,-7.568,0,0.0423,0.066,0.106,0.111,0.701,120.046,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
0kY86R5mW1Js0jymCs8Wfp,Happy World,Happy World,Debbii Dawson,04/19/2024,179993,49,anna.hoffman,2024-08-07T15:03:54Z,,0.669,0.758,2,-5.797,0,0.0358,0.00991,0,0.132,0.66,124.033,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
0nsIevK1SeDfZzDOi6Si75,Crush,Inbred,Ethel Cain,04/23/2021,204317,65,anna.hoffman,2024-08-07T15:08:07Z,"countrygaze,indie pop,modern dream pop",0.529,0.356,4,-10.942,1,0.0288,0.0276,0,0.108,0.223,94.952,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
1dmJWX0nWAx5gjDzAohSbO,Cerca De Ti,Hoy Como Ayer,Hermanos Gutiérrez,09/27/2019,108617,73,anna.hoffman,2024-12-13T02:01:27Z,,0.495,0.507,11,-10.704,0,0.0403,0.57,0.915,0.294,0.448,159.144,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
1tTzJnFVZVuGJyFWDXFdE2,Don't Let Him Say Goodbye - Demo,Don't Let Him Say Goodbye - Demo,JACOTÉNE,10/06/2023,161989,46,anna.hoffman,2024-12-13T02:06:24Z,,0.689,0.675,9,-4.476,0,0.0414,0.00922,0.0000496,0.172,0.341,115.002,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
1ZWlqdjj5lGkTOptLrjqwY,Dog Eat Dog,Rivals EP,Tommy Lefroy,03/10/2023,169200,18,anna.hoffman,2024-08-07T15:07:22Z,"indie pop,modern indie folk",0.604,0.388,11,-8.666,1,0.0278,0.733,0.00358,0.0944,0.576,87.951,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
211suA6DC3TnHyjeDzWFoj,Down To The Sea,Cape Forestier,Angus & Julia Stone,05/10/2024,199682,32,anna.hoffman,2024-08-07T15:06:45Z,"australian indie folk,indie folk",0.569,0.716,10,-5.23,0,0.0472,0.482,0.00888,0.133,0.428,175.986,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
2bt1cEwiLzcClL5bTs0ezd,Hospital,Revealer,Madison Cunningham,09/09/2022,213328,38,anna.hoffman,2024-08-07T15:07:53Z,pop folk,0.547,0.507,4,-8.717,1,0.0353,0.527,0,0.268,0.673,142.102,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
2cuqluSFXdM2weiP6lN8kY,Revolve Around You,My Mind Wanders and Sometimes Leaves Completely,Lola Young,05/26/2023,192400,45,anna.hoffman,2024-08-07T15:07:02Z,uk pop,0.709,0.788,0,-7.755,1,0.0996,0.451,0.000783,0.106,0.534,99.95,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
2oh6OHvQ8BmsxzTthpuz7b,Garden,Garden,Tommy Lefroy,05/15/2024,180663,37,anna.hoffman,2024-08-07T15:06:10Z,"indie pop,modern indie folk",0.541,0.665,10,-8.953,1,0.0428,0.208,0.0104,0.111,0.452,119.942,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
2pFgRSg3tYuTmNguFt4xIU,Love Supreme,T Connection,T-Connection,01/01/1978,291228,0,anna.hoffman,2024-08-07T15:04:06Z,"bahamian pop,disco,post-disco",0.546,0.784,9,-8.364,1,0.0405,0.285,0,0.181,0.757,82.898,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
35ISBknsCeZQtq66xABI9g,Messy,This Wasn't Meant For You Anyway,Lola Young,06/21/2024,284066,76,anna.hoffman,2024-08-07T15:24:59Z,uk pop,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
35sEqwW23uB0PqZATuQVjW,Life According To Raechel,Revealer,Madison Cunningham,09/09/2022,273235,32,anna.hoffman,2024-08-07T15:08:01Z,pop folk,0.317,0.201,3,-12.335,1,0.0332,0.713,0.0000467,0.176,0.152,123.98,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
3GREjwadOvBZW448ULa6TC,Dumb Bitch Juice,What A Devastating Turn of Events,Rachel Chinouriri,05/03/2024,211434,44,anna.hoffman,2024-08-07T15:04:58Z,"indie pop,uk pop",0.626,0.597,7,-6.853,0,0.0454,0.419,0.0000118,0.376,0.808,183.044,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
3NfastUCFxLepBhv7UGSqR,Docket (feat. Bully),Docket (feat. Bully),Blondshell,03/26/2024,210493,49,anna.hoffman,2024-08-07T15:05:39Z,"bubblegrunge,indie pop,indie punk",0.58,0.669,11,-6.533,1,0.0321,0.0366,0.0151,0.099,0.444,107.996,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
46cW6zufU9Woo11TLs2i6X,Angel Of My Dreams,Angel Of My Dreams,JADE,07/19/2024,197639,68,anna.hoffman,2024-12-13T02:06:01Z,,0.532,0.723,6,-5.776,0,0.0452,0.104,0.000227,0.27,0.379,127.906,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
4BvAJFk9jUDzQFMKGk2vas,Wild Wild Woman,Wild Wild Woman,Your Smith,09/13/2019,179855,6,anna.hoffman,2024-12-13T02:06:14Z,minneapolis indie,0.815,0.709,0,-5.344,1,0.0551,0.0713,0.0000131,0.0783,0.898,153.038,3,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
4ImeysCxPlYmM4LRFp7z9f,X's,X's,Cigarettes After Sex,07/12/2024,183761,68,anna.hoffman,2024-08-07T15:05:11Z,"ambient pop,dream pop,el paso indie,shoegaze",0.587,0.442,11,-10.837,0,0.0296,0.445,0.816,0.109,0.215,133.251,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
4VhWr4BguEeBQqfrOSMIFn,Run Run Run,Peace,Sirens Of Lesbos,09/22/2023,177480,11,anna.hoffman,2024-08-07T15:05:18Z,,0.742,0.617,7,-8.438,1,0.0543,0.0149,0.0104,0.659,0.613,158.015,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
4xeFxp27NAtRoUrNcgVD9k,I Guess Time Just Makes Fools of Us All,I Guess Time Just Makes Fools of Us All,Father John Misty,07/31/2024,515500,43,anna.hoffman,2024-12-13T02:05:50Z,"art pop,chamber pop,indie rock,singer-songwriter,stomp and holler",0.638,0.733,7,-6.976,1,0.0419,0.00533,0.000869,0.274,0.884,105.005,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
57mgEbIR86es2FBvQmxZ7t,Pretending,In Search Of The Antidote,FLETCHER,03/22/2024,182320,54,anna.hoffman,2024-08-07T15:07:07Z,"alt z,pop",0.465,0.856,9,-5.221,1,0.087,0.0021,0.0000779,0.0889,0.285,135.086,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
5ZdqVCiXrvMGpY8cux5g8t,Conceited,This Wasn't Meant For You Anyway,Lola Young,06/21/2024,239453,68,anna.hoffman,2024-08-09T18:26:56Z,uk pop,0.764,0.44,11,-5.009,0,0.0619,0.337,0,0.542,0.844,92.021,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
64pGB9FHgZsu60aNC3mK9s,OMG,OMG,Suki Waterhouse,01/11/2024,178569,54,anna.hoffman,2024-08-07T15:06:18Z,indie pop,0.547,0.693,6,-4.946,0,0.0282,0.0364,0.0000376,0.073,0.296,105.904,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
6DdAZ0zZmmSwM8uqoVlepL,Bruises Off The Peach,Calico,Ryan Beatty,04/28/2023,192961,54,anna.hoffman,2024-08-07T15:07:11Z,bedroom soul,0.526,0.476,11,-8.816,1,0.0453,0.662,0.0000482,0.133,0.409,131.603,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,HIT ME HARD AND SOFT,Billie Eilish,05/17/2024,210373,96,anna.hoffman,2024-08-15T19:20:50Z,"art pop,pop",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
6KGf8ituOmgiC44qe1TrHm,Talk talk featuring troye sivan,Brat and it’s completely different but also still brat,Charli xcx,10/14/2024,173076,58,anna.hoffman,2024-12-17T01:25:14Z,"art pop,candy pop,metropopolis,pop,uk pop,australian pop,viral pop",0.731,0.817,8,-5.595,1,0.0791,0.0196,0.00000613,0.349,0.661,130.032,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
6kH7Bipic064vclZxCZxbm,Dreams,Dreams,Carol Ades,05/31/2024,194454,37,anna.hoffman,2024-08-07T15:05:49Z,gen z singer-songwriter,0.543,0.834,6,-6.351,1,0.035,0.000771,0.0000696,0.0966,0.383,99.958,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
7AQF2AOa43bMg08srt9PO3,Business Solutions,Business Solutions,JORDANN,05/03/2019,220146,45,anna.hoffman,2024-08-07T15:07:36Z,bedroom pop,0.745,0.448,1,-13.681,0,0.0469,0.444,0.788,0.111,0.647,89.985,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
7E3OZ0TFFvMj18gWj5sj7o,SPIN,SHOW THEM WHAT'S INSIDE!,OTNES,11/10/2023,260653,31,anna.hoffman,2024-12-13T02:04:37Z,,0.714,0.471,11,-6.733,0,0.0378,0.382,0.000525,0.12,0.528,120.051,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
7uFFeZoWKKSBUixCDWkxmI,(not) a love song,(not) a love song,Liang Lawrence,04/28/2023,173469,54,anna.hoffman,2024-08-07T15:06:40Z,,0.622,0.559,4,-7.008,1,0.028,0.437,0.509,0.273,0.84,81.022,4,Anna 2024,2q3F33N8SgnNsxmjT9VoFa
07KMQNsSXfWJjOzFzwNWoE,Show Me Love,The Moon Rang Like a Bell,Hundred Waters,05/27/2014,75671,43,anna.hoffman,2021-11-08T20:00:23Z,"gainesville indie,indie psych-pop",0.626,0.31,11,-15.987,1,0.161,0.879,0,0.643,0.225,60.285,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,THE ANXIETY,"THE ANXIETY,WILLOW,Tyler Cole",03/13/2020,162680,92,anna.hoffman,2021-10-26T00:09:53Z,"modern alternative pop,afrofuturism,dance pop,electropop,pop,post-teen pop,bedroom soul",0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
0k4d5YPDr1r7FX77VdqWez,You Right,Planet Her,"Doja Cat,The Weeknd",06/25/2021,186173,89,anna.hoffman,2021-07-17T20:25:47Z,"dance pop,pop,canadian contemporary r&b,canadian pop",0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
0LwJllN73QYBHEBdGUTyEp,She's My Religion,Who Am I?,Pale Waves,02/12/2021,189586,52,anna.hoffman,2021-12-14T00:33:19Z,"electropop,indie pop,manchester indie,metropopolis,modern alternative rock,modern rock",0.522,0.726,4,-4.115,1,0.0383,0.348,0.00000547,0.148,0.331,161.867,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
0qPeakaeFndczx9OhJIFp6,Weekend,Weekend,Clubhouse,05/01/2020,188380,0,anna.hoffman,2021-04-27T12:17:16Z,columbus ohio indie,0.921,0.438,6,-8.771,0,0.0442,0.0948,0.00271,0.37,0.596,98.972,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
0SZfxFtArK1kgg9GtYCKDI,Silence,Silence,Leyla Blue,01/15/2021,207386,45,anna.hoffman,2021-04-15T18:23:05Z,alt z,0.48,0.464,9,-8.733,1,0.269,0.0372,0,0.235,0.363,90.974,5,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
1KUT4Khz1iPXXF8pzJDsHT,Things,Things,Charlie Houston,03/03/2021,199559,0,anna.hoffman,2021-10-31T20:23:20Z,,0.837,0.283,11,-6.886,0,0.0637,0.812,0.00222,0.104,0.791,89.97,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
1rYABrDmfqVmJMwaNJBUUb,Bunny Is A Rider,Bunny Is A Rider,Caroline Polachek,07/14/2021,197480,65,anna.hoffman,2021-12-14T00:27:12Z,"art pop,dance pop,electropop,escape room,hyperpop,indie pop,indietronica,pop",0.792,0.662,6,-7.187,0,0.0476,0.0714,0.0023,0.0982,0.399,110.001,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",07/23/2021,212000,97,anna.hoffman,2021-09-03T02:25:26Z,"lgbtq+ hip hop,pop,deep underground hip hop,kentucky hip hop,rap",0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
2cc8Sw1OnCuA5bV8nqWqpE,You,You,"Regard,Troye Sivan,Tate McRae",04/16/2021,233386,82,anna.hoffman,2021-06-14T14:36:20Z,"dance pop,edm,electro house,pop,pop dance,pop edm,slap house,tropical house,australian pop,electropop,viral pop,alt z,post-teen pop",0.691,0.695,0,-5.6,1,0.0367,0.0592,0,0.0647,0.514,106.064,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,03/26/2021,137875,16,anna.hoffman,2021-04-15T16:43:55Z,"lgbtq+ hip hop,pop",0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
3QyoC6OvQUmpQwQZ18iaTs,Overdrive,Overdrive,Conan Gray,02/19/2021,183070,75,anna.hoffman,2021-03-26T19:17:29Z,"bedroom pop,electropop,indie pop,pop",0.568,0.788,5,-6.28,1,0.0377,0.0101,0,0.141,0.46,104.959,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
3SwN8BDBWTzaO2rCF0vZAR,If I Could,ALPHA,Charlotte Day Wilson,07/09/2021,183344,56,anna.hoffman,2021-07-15T18:55:48Z,"alternative r&b,canadian contemporary r&b,indie r&b,indie soul,neo soul",0.697,0.323,1,-7.609,1,0.057,0.848,0,0.302,0.269,115.957,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
3XlrbYlaUFnDYGfRcdoYRU,Bodybag,Blood Bunny,chloe moriondo,05/07/2021,158306,61,anna.hoffman,2021-06-27T20:55:55Z,"alt z,bedroom pop,indie pop",0.783,0.461,9,-4.658,1,0.0363,0.0223,0.0000374,0.0928,0.683,112.98,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
43YC4iYmSsYueViJR4dBGA,Nothing Else Matters,Nothing Else Matters,"Miley Cyrus,WATT,Elton John,Yo-Yo Ma,Robert Trujillo,Chad Smith",06/22/2021,395785,59,anna.hoffman,2021-12-07T20:10:44Z,"dance pop,pop,post-teen pop,modern alternative rock,glam rock,mellow gold,piano rock,classical cello,classical performance,rock drums",0.452,0.668,4,-5.118,0,0.0292,0.00516,0.0000145,0.112,0.142,142.548,3,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
4EcoXZhvbU3qS7ORWUEcVI,Take Me Where Your Heart Is,The Shave Experiment,Q,12/11/2020,192896,68,anna.hoffman,2021-10-26T00:09:38Z,"alternative r&b,chill r&b,indie r&b",0.858,0.426,10,-8.879,0,0.0402,0.00586,0.761,0.0977,0.419,89.981,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
4NjTrZ2IQeWnIbzyY2SOfz,Mirror,Mirror,Sigrid,05/26/2021,156167,69,anna.hoffman,2021-06-01T16:24:30Z,"dance pop,norwegian pop,pop",0.735,0.689,7,-5.41,0,0.0513,0.00381,0.00146,0.409,0.71,116.94,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
4Nw7kywWurWS6ceinn1cHK,Baby Powder,Division,Jenevieve,09/03/2021,176760,70,anna.hoffman,2021-12-13T19:50:37Z,"alternative r&b,chill r&b,indie r&b",0.799,0.452,1,-7.641,0,0.0466,0.238,0.000133,0.0878,0.732,78.461,3,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
4qeHV9T5N3S7KAKryZQp8s,Older,Older,Alec Benjamin,09/17/2021,164399,74,anna.hoffman,2021-09-23T20:36:40Z,"alt z,dream smp,electropop,pop",0.552,0.497,2,-8.478,1,0.0617,0.585,0,0.151,0.507,84.115,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
4rYLpkGo3qNenbq8zVcILW,Blame Me,Fatigue,L'Rain,06/25/2021,211505,35,anna.hoffman,2021-09-22T20:17:29Z,"art pop,chamber psych,collage pop,escape room,experimental pop,freak folk,indie folk",0.162,0.315,2,-8.886,0,0.0311,0.833,0.191,0.195,0.155,83.298,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
4xAJSIcCHcOCli5m325X2H,We're Good,We're Good,Dua Lipa,02/11/2021,165506,68,anna.hoffman,2021-04-15T16:44:51Z,"dance pop,pop,uk pop",0.722,0.588,6,-5.932,1,0.0544,0.0319,0,0.183,0.59,134.01,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
5BQHyj5Pb3dUY8W6TSjeTF,Waves of Blue,Waves of Blue,Majid Jordan,04/09/2021,208746,66,anna.hoffman,2021-05-31T17:58:52Z,"alternative r&b,canadian contemporary r&b,pop,r&b,trap soul",0.652,0.861,6,-4.863,0,0.0565,0.00743,0.0000225,0.337,0.333,99.983,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
5wJ9sSG7NItwu34jMnyxqa,Liz,Liz,Remi Wolf,06/01/2021,175866,70,anna.hoffman,2021-12-07T20:09:48Z,"indie pop,modern alternative pop",0.665,0.788,5,-3.889,0,0.0857,0.142,0,0.317,0.63,80.476,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
5Wjf1uUhP6Y2MKe1pJ8Ohe,EASY ON ME,"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?",HONNE,10/22/2021,202391,54,anna.hoffman,2021-10-28T19:50:16Z,"chill r&b,pop,uk pop",0.864,0.474,7,-8.438,1,0.0391,0.0201,0.000122,0.119,0.658,99.026,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
5zdOAL1xFVSbSCKxBbuKxh,Baby Baby,Baby Baby,Sports,10/16/2020,181960,58,anna.hoffman,2021-11-13T17:57:53Z,"indie garage rock,tulsa indie",0.772,0.681,11,-5.22,1,0.0346,0.162,0.785,0.0404,0.83,153.006,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
6jF6VwQeIiy18FUH0wuIQN,Garden of Eden,Garden of Eden,Billie Marten,01/28/2021,199480,44,anna.hoffman,2021-05-25T20:42:05Z,"art pop,british singer-songwriter,indie anthem-folk,indie folk,indie pop",0.577,0.72,5,-8.08,1,0.0421,0.0496,0.00423,0.0977,0.465,150.085,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
6Valn7rZDs7YP07gCMBmUD,BACK ON TOP (feat. Griff),"LET’S JUST SAY THE WORLD ENDED A WEEK FROM NOW, WHAT WOULD YOU DO?","HONNE,Griff",10/22/2021,173984,57,anna.hoffman,2021-10-28T19:46:40Z,"chill r&b,pop,uk pop,alt z,dance pop",0.661,0.601,2,-7.493,1,0.0367,0.0464,0.0000272,0.334,0.598,147.137,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),"Doja Cat,SZA",04/09/2021,208866,91,anna.hoffman,2021-05-31T20:36:31Z,"dance pop,pop,r&b,rap",0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
75ltCxPZaTM2hi8YRnQuir,Overexposed,Overexposed,Jelani Aryeh,06/16/2021,181311,36,anna.hoffman,2021-06-29T14:07:45Z,"alternative r&b,bedroom soul,indie pop,indie r&b",0.716,0.61,10,-6.223,1,0.0358,0.239,0.0000195,0.0871,0.139,59.993,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
7lLtAjBc4Fkaw0FkBQWlSX,Medicine,Orca,Gus Dapperton,09/18/2020,240782,55,anna.hoffman,2021-05-25T20:42:39Z,"bedroom pop,indie pop,indie poptimism",0.602,0.395,4,-4.749,1,0.027,0.113,0.00000434,0.243,0.209,129.942,4,Anna 21,0OT4RY9ROiZXmjH4Qy4luE
0p1hBWPaSxUDTSa32PyhnU,She Calls Me Back (with Kacey Musgraves),She Calls Me Back (with Kacey Musgraves),Noah Kahan,10/06/2023,243962,63,eric.matlock,2024-12-16T17:07:02Z,"pov: indie,singer-songwriter pop,classic texas country,contemporary country,country dawn",0.75,0.677,11,-6.376,1,0.0386,0.0633,0,0.297,0.626,127.933,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
1ACA277B6f46DYCgZW8di3,if u think i'm pretty,pretty,Artemas,02/09/2024,128205,79,eric.matlock,2024-12-16T17:23:04Z,,0.535,0.622,8,-5.771,1,0.0593,0.541,0.0209,0.402,0.457,143.533,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
1KZG1H1OCugGqIRmk1wF9m,Indigo (feat. Avery Anna),Restless Mind,Sam Barber,11/01/2024,286634,77,eric.matlock,2024-12-16T17:18:02Z,"modern country pop,alt z,singer-songwriter pop",0.495,0.327,4,-9.921,0,0.0281,0.462,0.0000274,0.1,0.101,82.937,3,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
1qfJ6OvxrspQTmcvdIEoX6,places to be,ten days,Fred again..,09/06/2024,224073,69,eric.matlock,2024-12-16T17:07:02Z,"edm,house,stutter house,escape room,hip hop,indie soul,neo soul,alabama rap,alternative r&b",0.547,0.91,10,-3.723,1,0.0597,0.00765,0.0182,0.0897,0.783,176.009,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
1swz9stsbG1p34SJHJqiww,Murder on the Dance Floor - triple j Like A Version,Murder on the Dancefloor (triple j Like A Version),Royel Otis,01/29/2024,180872,67,eric.matlock,2024-12-16T17:21:40Z,australian indie rock,0.56,0.699,4,-8.501,1,0.0327,0.00483,0,0.223,0.512,122.942,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
2262bWmqomIaJXwCRHr13j,Sailor Song,Sailor Song,Gigi Perez,07/26/2024,211978,93,eric.matlock,2024-12-16T17:18:26Z,bedroom pop,0.494,0.413,11,-10.432,1,0.0254,0.682,0.0000672,0.193,0.273,94.938,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
25HgUJf69zb3K7TJw7LGCQ,Sofa King,Sofa Kings,Royel Otis,03/31/2023,196317,68,eric.matlock,2024-12-16T17:07:02Z,australian indie rock,0.565,0.898,0,-5.055,1,0.0412,0.00491,0.00296,0.254,0.864,97.021,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
28drn6tQo95MRvO0jQEo5C,Type Shit,WE DON'T TRUST YOU,Future,03/22/2024,228266,83,eric.matlock,2024-12-16T17:07:02Z,"atl hip hop,hip hop,rap,southern hip hop,trap,slap house,plugg,pluggnb,rage rap",0.64,0.552,2,-5.679,1,0.129,0.0215,0,0.119,0.112,144.941,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
2dono2Koz7DEvGwxUsmMLq,Linger - SiriusXM Session,Linger / Heading For The Door (Sirius XM Session),Royel Otis,05/31/2024,186000,77,eric.matlock,2024-12-16T17:07:39Z,australian indie rock,0.404,0.393,2,-6.607,1,0.0262,0.806,0.000443,0.0938,0.403,98.217,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,i like the way you kiss me,Artemas,03/19/2024,142514,83,eric.matlock,2024-12-16T17:07:02Z,,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
